YAL017W	0	0	0	0	6	5	0	0	1	0	30	16	0	2	21	33	0	0	3	0	0	1	0	0	0	0	2	0	0	0	0	6	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YAL035W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0	0	4	8	8	0	25	0	1	0	0	0	0	0	0	0	0	0	16	17	6	1	1	1	2	17	1	2	0	0	3	0	1	0	19	14	0	0	22	0	0	1	2	1	0	8	0	10	8	0	14	0	0	0	13	0	2	0	2	0	1	0	0	1	1	0	0	1	0	0	0
YAL038W	0	2	3	0	21	9	2	11	0	9	139	95	45	75	50	94	30	95	111	49	91	63	57	32	97	314	187	62	39	76	29	30	28	52	51	91	38	6	38	55	18	42	1	40	69	71	52	62	15	28	61	32	7	15	3	23	118	81	74	42	39	80	88	16	24	67	70	264	403	203	61	55	75	41	42	51	52	29	36	67	47	87	56	68	121	102	164	127	52	22	11	140	66	87	0	0	0	0	0	0
YAL041W	0	0	0	0	0	0	0	0	0	0	0	19	11	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YAL042W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0
YAL051W	0	0	0	0	0	0	7	0	0	0	1	0	6	3	7	6	1	0	3	1	2	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YAL053W	0	0	0	0	0	0	0	9	0	0	0	21	1	4	17	0	1	6	0	0	1	0	0	4	0	0	0	2	0	0	28	0	10	10	3	0	0	0	0	0	1	12	0	2	0	0	0	4	0	0	0	0	55	0	15	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	2	0	35	9	0	9	0	0	0	0	0	0	0	2	1	0	0	0	0
YAL056W	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YAL061W	0	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YAR015W	0	0	1	0	0	0	0	0	4	8	5	0	0	0	0	16	19	18	0	3	0	0	1	19	0	8	0	0	0	1	0	12	20	0	0	0	0	0	4	0	2	9	0	1	0	1	0	0	26	12	0	1	0	1	0	0	0	2	3	5	0	0	0	0	4	0	0	0	0	0	7	0	0	0	5	0	0	0	0	29	0	6	0	11	0	10	0	2	0	0	1	1	6	0	2	2	1	0	0	0
YAR027W	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	16	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YAR042W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YBL002W	0	0	0	16	0	1	15	0	13	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	9	4	1	0	0	0	5	0	0	0	0	0	11	2	0	1	0	0	33	0	18	1	0	0	3	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	1	0	17	37	9	19	0	0	0	1	0	0
YBL004W	0	0	0	0	0	0	0	0	0	0	39	3	13	1	16	3	32	0	18	4	5	0	8	0	1	2	5	0	0	0	2	1	0	2	6	2	10	0	0	1	5	0	8	0	0	5	0	2	1	0	0	0	0	0	12	37	0	1	18	1	1	0	0	0	6	0	0	20	0	17	5	0	2	0	0	0	0	3	1	2	0	0	2	5	0	2	7	0	0	8	4	0	0	0	0	0	0	0	0	0
YBL005W	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	27	2	2	4	0	0	0	2	1	1	16	0	7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	19	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	22	0	0	0	0	0	0	0	5	0	0
YBL015W	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL024W	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	9	15	17	0	0	0	0	0	0	0	2	0	0	7	10	1	0	0	0	0	0	0	0	0	0	2	0	20	0	1	14	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	1	6	0	0	4	8	2	2	0	5	0	0	0	2	0	0	1	0	0	0	4	0	0	0	0	0	10	0	0	0
YBL026W	0	0	0	0	0	0	0	0	0	4	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
YBL027W	0	2	0	0	0	0	0	0	0	0	5	7	3	0	0	0	0	0	0	1	22	0	5	0	4	8	5	23	34	0	18	23	1	0	0	0	0	0	4	0	0	0	10	4	2	5	5	2	0	5	10	13	18	17	0	1	16	14	20	3	0	27	6	0	8	11	31	7	1	19	18	11	70	21	22	1	9	37	20	1	5	20	2	6	18	2	3	2	6	13	1	11	2	1	3	9	13	2	0	0
YBL032W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0
YBL041W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL046W	0	0	0	0	0	0	0	0	0	1	1	17	0	0	12	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL050W	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	4	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL054W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL056W	0	0	0	0	0	2	0	1	1	0	3	0	0	0	0	1	32	7	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0
YBL058W	2	2	0	0	0	0	0	21	21	0	11	0	0	0	0	3	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	2	0	4	0	5	0	0	0	17	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL079W	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YBL081W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YBL085W	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL092W	0	0	0	0	0	0	2	3	6	0	0	0	0	0	6	0	3	1	0	0	2	0	0	0	4	0	0	7	0	1	7	7	13	0	0	0	1	0	0	0	1	4	0	0	0	16	17	26	48	28	2	27	9	7	8	10	14	0	53	9	1	17	28	1	15	3	2	10	10	8	1	14	7	20	0	2	11	0	9	17	9	8	11	0	13	3	8	4	4	1	1	6	0	0	2	3	24	0	6	0
YBL099W	0	0	3	49	8	61	0	8	2	0	0	0	0	0	0	0	0	0	0	1	0	15	4	0	0	0	0	0	0	1	0	0	0	7	0	0	0	6	0	0	0	0	0	0	16	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	12	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	9	3	0	0	4	0	0	3	0	0	0
YBL102W	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR003W	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR005W	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	32	0	0	0	0	0	7	7	4	0	0	0	3	6	4	1	1	4	0	0	0	0	0	8	0	0	0	10	0	0	0	0	0	0	0	0	3	30	0	0	0	0	0
YBR010W	0	0	0	0	0	0	0	0	0	24	5	5	0	0	8	0	0	0	0	0	0	4	19	20	4	1	0	0	8	0	0	22	0	0	4	0	0	10	17	0	0	0	0	3	3	4	3	4	9	4	0	0	0	0	0	0	0	2	1	0	0	3	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	2	5	26	13	1	0	0	0	0	0	0
YBR016W	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	17	0	0	46	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	26	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
YBR031W	0	0	1	0	0	0	0	0	1	29	7	20	28	0	68	28	41	0	55	3	4	2	7	0	0	0	14	1	33	2	4	2	0	2	14	9	8	32	1	0	0	0	5	4	31	18	0	0	0	3	4	0	0	0	2	0	0	0	0	0	0	9	1	0	7	8	8	9	2	2	19	27	18	91	14	0	18	0	4	1	9	7	15	28	5	10	1	3	4	1	0	1	19	1	0	0	6	0	0	0
YBR039W	0	0	0	0	9	0	0	0	0	0	0	0	0	4	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	8	4	6	0	0	0
YBR041W	0	0	0	0	0	0	9	0	0	0	0	0	3	6	0	0	3	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR048W	0	0	0	0	0	0	5	12	4	0	0	19	17	3	19	0	0	1	0	0	1	3	6	3	0	0	0	8	3	6	0	7	1	3	8	1	1	0	0	24	20	0	1	1	0	2	10	0	0	0	0	0	32	0	0	0	28	0	0	0	1	1	0	10	52	8	21	29	13	0	40	29	13	1	8	3	0	0	14	0	4	4	13	10	12	2	0	0	3	1	13	6	3	0	0	28	7	20	3	0
YBR056W	6	0	1	0	7	0	0	0	2	0	0	0	4	45	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR074W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR078W	0	18	16	9	17	29	54	6	16	55	32	39	20	7	166	63	0	38	5	8	34	47	7	14	57	4	7	7	2	3	114	15	35	10	4	30	21	29	26	21	0	12	15	14	27	31	39	1	13	10	27	2	12	0	7	12	3	4	29	55	9	3	0	1	20	7	7	23	2	5	0	3	23	6	2	25	3	25	20	7	15	0	19	14	0	2	0	8	16	4	79	40	87	52	5	0	9	1	0	0
YBR084W	0	0	0	0	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	7	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR106W	0	0	0	0	0	2	0	6	0	0	5	0	58	59	1	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	3	0	0	0	0	0	5	0	0	0	7	1	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR111W-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR118W	0	0	0	0	0	0	1	33	23	81	46	226	74	83	188	120	53	61	49	74	123	19	38	75	56	82	70	90	188	219	111	56	26	144	141	120	144	33	66	73	62	54	100	68	37	8	12	94	127	251	127	27	19	173	118	44	47	106	68	7	26	10	1	67	18	6	35	3	78	66	67	144	134	67	76	31	31	77	99	125	112	60	25	10	14	94	61	26	33	2	8	11	12	17	8	31	33	2	3	0
YBR136W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR139W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR149W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	5	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR158W	2	6	1	2	0	1	19	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR159W	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR161W	0	0	0	2	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR162W-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	4	3	0	0	2	0	0	0	0
YBR187W	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR189W	0	0	0	0	0	0	0	1	0	59	4	7	0	0	0	0	2	4	0	0	1	0	1	1	0	0	0	17	2	0	1	0	2	0	10	0	0	3	2	0	0	2	3	4	10	13	0	13	14	42	11	14	0	0	45	15	4	4	12	30	27	4	0	0	0	8	1	3	10	0	0	0	0	19	1	4	19	2	6	35	16	2	16	7	3	7	3	1	0	1	0	7	6	0	0	0	0	0	0	0
YBR191W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	15	0	0	0	0	0	0	13	6	1	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	6	17	0	4	4	9	0	1	5	10	16	3	0	9	27	8	5	2	9	17	17	6	4	19	3	13	3	0	1	2	60	15	1	0	8	0	16	1	0	1	0	3	4	5	12	23	4	3	4	8	11	0	0	0	0	0
